RouteID,DriverID,Warehouse,Date,Delay,Running_Avg_Delay
R38,D80,W3,2026-03-14,1,0.8571428571428571
R38,D16,W5,2026-03-14,3,0.8571428571428571
R38,D75,W5,2026-03-14,1,0.8571428571428571
R38,D46,W9,2026-03-14,-2,0.8571428571428571
R38,D33,W9,2026-03-14,-2,0.8571428571428571
R38,D33,W8,2026-03-15,-2,0.90625
R38,D8,W4,2026-03-15,-1,0.90625
R38,D75,W4,2026-03-15,0,0.90625
R38,D88,W18,2026-03-15,1,0.90625
R38,D2,W9,2026-03-15,0,0.90625
R38,D4,W15,2026-03-15,4,0.90625
R38,D4,W19,2026-03-15,0,0.90625
R38,D85,W16,2026-03-15,4,0.90625
R38,D40,W3,2026-03-15,2,0.90625
R38,D89,W1,2026-03-15,3,0.90625
R38,D84,W12,2026-03-15,2,0.90625
R38,D84,W2,2026-03-15,0,0.90625
R38,D11,W10,2026-03-15,1,0.90625
R38,D75,W18,2026-03-15,2,0.90625
R38,D61,W8,2026-03-15,3,0.90625
R38,D49,W17,2026-03-15,-1,0.90625
R38,D17,W2,2026-03-15,1,0.90625
R38,D100,W20,2026-03-15,-2,0.90625
R38,D71,W9,2026-03-16,0,1.0681818181818181
R38,D96,W15,2026-03-16,2,1.0681818181818181
R38,D30,W5,2026-03-16,3,1.0681818181818181
R38,D57,W19,2026-03-16,0,1.0681818181818181
R38,D57,W19,2026-03-16,5,1.0681818181818181
R38,D17,W8,2026-03-16,2,1.0681818181818181
R38,D45,W16,2026-03-16,0,1.0681818181818181
R38,D28,W16,2026-03-16,0,1.0681818181818181
R38,D55,W19,2026-03-16,1,1.0681818181818181
R38,D46,W15,2026-03-16,3,1.0681818181818181
R38,D20,W10,2026-03-16,3,1.0681818181818181
R38,D68,W19,2026-03-16,-1,1.0681818181818181
R38,D83,W20,2026-03-17,4,1.1929824561403508
R38,D26,W4,2026-03-17,1,1.1929824561403508
R38,D47,W14,2026-03-17,4,1.1929824561403508
R38,D47,W2,2026-03-17,0,1.1929824561403508
R38,D29,W20,2026-03-17,-2,1.1929824561403508
R38,D27,W18,2026-03-17,0,1.1929824561403508
R38,D27,W11,2026-03-17,5,1.1929824561403508
R38,D77,W10,2026-03-17,0,1.1929824561403508
R38,D2,W6,2026-03-17,4,1.1929824561403508
R38,D73,W15,2026-03-17,2,1.1929824561403508
R38,D92,W2,2026-03-17,-2,1.1929824561403508
R38,D50,W3,2026-03-17,4,1.1929824561403508
R38,D94,W11,2026-03-17,1,1.1929824561403508
R38,D38,W8,2026-03-18,1,1.0140845070422535
R38,D30,W10,2026-03-18,0,1.0140845070422535
R38,D73,W8,2026-03-18,2,1.0140845070422535
R38,D87,W6,2026-03-18,4,1.0140845070422535
R38,D67,W6,2026-03-18,-2,1.0140845070422535
R38,D72,W13,2026-03-18,-1,1.0140845070422535
R38,D71,W4,2026-03-18,0,1.0140845070422535
R38,D28,W9,2026-03-18,-1,1.0140845070422535
R38,D60,W18,2026-03-18,3,1.0140845070422535
R38,D77,W11,2026-03-18,0,1.0140845070422535
R38,D76,W11,2026-03-18,-1,1.0140845070422535
R38,D54,W6,2026-03-18,0,1.0140845070422535
R38,D87,W8,2026-03-18,1,1.0140845070422535
R38,D54,W20,2026-03-18,-2,1.0140845070422535
R38,D59,W5,2026-03-19,4,1.2045454545454546
R38,D70,W3,2026-03-19,3,1.2045454545454546
R38,D71,W18,2026-03-19,3,1.2045454545454546
R38,D45,W18,2026-03-19,2,1.2045454545454546
R38,D48,W14,2026-03-19,-1,1.2045454545454546
R38,D31,W3,2026-03-19,5,1.2045454545454546
R38,D89,W9,2026-03-19,5,1.2045454545454546
R38,D90,W16,2026-03-19,-1,1.2045454545454546
R38,D10,W2,2026-03-19,0,1.2045454545454546
R38,D87,W10,2026-03-19,-1,1.2045454545454546
R38,D2,W5,2026-03-19,-2,1.2045454545454546
R38,D12,W3,2026-03-19,5,1.2045454545454546
R38,D1,W19,2026-03-19,3,1.2045454545454546
R38,D36,W20,2026-03-19,1,1.2045454545454546
R38,D86,W1,2026-03-19,5,1.2045454545454546
R38,D31,W17,2026-03-19,-1,1.2045454545454546
R38,D26,W14,2026-03-19,4,1.2045454545454546
R38,D99,W13,2026-03-20,-1,1.2352941176470589
R38,D62,W14,2026-03-20,2,1.2352941176470589
R38,D90,W4,2026-03-20,4,1.2352941176470589
R38,D1,W15,2026-03-20,0,1.2352941176470589
R38,D72,W19,2026-03-20,-1,1.2352941176470589
R38,D31,W15,2026-03-20,4,1.2352941176470589
R38,D92,W4,2026-03-20,3,1.2352941176470589
R38,D13,W3,2026-03-20,0,1.2352941176470589
R38,D84,W2,2026-03-20,3,1.2352941176470589
R38,D28,W18,2026-03-20,3,1.2352941176470589
R38,D66,W4,2026-03-20,-2,1.2352941176470589
R38,D34,W14,2026-03-20,3,1.2352941176470589
R38,D57,W4,2026-03-20,-2,1.2352941176470589
R38,D14,W5,2026-03-20,4,1.2352941176470589
R38,D17,W5,2026-03-21,-1,1.2295081967213115
R38,D3,W4,2026-03-21,5,1.2295081967213115
R38,D46,W13,2026-03-21,0,1.2295081967213115
R38,D6,W5,2026-03-21,-2,1.2295081967213115
R38,D68,W6,2026-03-21,4,1.2295081967213115
R38,D75,W12,2026-03-21,0,1.2295081967213115
R38,D100,W16,2026-03-21,4,1.2295081967213115
R38,D99,W9,2026-03-21,2,1.2295081967213115
R38,D92,W1,2026-03-21,0,1.2295081967213115
R38,D51,W5,2026-03-21,1,1.2295081967213115
R38,D21,W19,2026-03-21,1,1.2295081967213115
R38,D8,W8,2026-03-21,1,1.2295081967213115
R38,D37,W4,2026-03-21,0,1.2295081967213115
R38,D98,W19,2026-03-21,2,1.2295081967213115
R38,D47,W16,2026-03-21,-1,1.2295081967213115
R38,D10,W19,2026-03-21,2,1.2295081967213115
R38,D4,W8,2026-03-21,3,1.2295081967213115
R38,D7,W7,2026-03-21,0,1.2295081967213115
R38,D96,W4,2026-03-21,5,1.2295081967213115
R38,D62,W11,2026-03-21,-2,1.2295081967213115
R38,D91,W10,2026-03-22,4,1.2714285714285714
R38,D48,W7,2026-03-22,0,1.2714285714285714
R38,D62,W4,2026-03-22,0,1.2714285714285714
R38,D89,W14,2026-03-22,2,1.2714285714285714
R38,D50,W19,2026-03-22,5,1.2714285714285714
R38,D26,W15,2026-03-22,-1,1.2714285714285714
R38,D40,W6,2026-03-22,3,1.2714285714285714
R38,D76,W18,2026-03-22,3,1.2714285714285714
R38,D19,W2,2026-03-22,0,1.2714285714285714
R38,D84,W14,2026-03-22,3,1.2714285714285714
R38,D59,W19,2026-03-22,5,1.2714285714285714
R38,D13,W17,2026-03-22,2,1.2714285714285714
R38,D92,W14,2026-03-22,5,1.2714285714285714
R38,D91,W7,2026-03-22,0,1.2714285714285714
R38,D20,W7,2026-03-22,0,1.2714285714285714
R38,D7,W3,2026-03-22,0,1.2714285714285714
R38,D69,W11,2026-03-22,-1,1.2714285714285714
R38,D39,W2,2026-03-22,-2,1.2714285714285714
R38,D39,W20,2026-03-23,1,1.2567567567567568
R38,D2,W12,2026-03-23,3,1.2567567567567568
R38,D59,W20,2026-03-23,0,1.2567567567567568
R38,D89,W13,2026-03-23,1,1.2567567567567568
R38,D8,W14,2026-03-23,-2,1.2567567567567568
R38,D93,W16,2026-03-23,4,1.2567567567567568
R38,D72,W18,2026-03-23,-1,1.2567567567567568
R38,D53,W1,2026-03-23,2,1.2567567567567568
R38,D3,W16,2026-03-24,3,1.2024539877300613
R38,D25,W19,2026-03-24,4,1.2024539877300613
R38,D52,W7,2026-03-24,4,1.2024539877300613
R38,D4,W3,2026-03-24,4,1.2024539877300613
R38,D77,W6,2026-03-24,0,1.2024539877300613
R38,D40,W6,2026-03-24,5,1.2024539877300613
R38,D30,W19,2026-03-24,-2,1.2024539877300613
R38,D38,W6,2026-03-24,-2,1.2024539877300613
R38,D18,W4,2026-03-24,2,1.2024539877300613
R38,D8,W5,2026-03-24,-2,1.2024539877300613
R38,D88,W1,2026-03-24,-2,1.2024539877300613
R38,D22,W8,2026-03-24,-2,1.2024539877300613
R38,D75,W7,2026-03-24,-2,1.2024539877300613
R38,D62,W8,2026-03-24,-2,1.2024539877300613
R38,D7,W7,2026-03-24,2,1.2024539877300613
R38,D65,W18,2026-03-25,1,1.1864406779661016
R38,D11,W5,2026-03-25,-2,1.1864406779661016
R38,D84,W17,2026-03-25,5,1.1864406779661016
R38,D18,W11,2026-03-25,-2,1.1864406779661016
R38,D61,W20,2026-03-25,1,1.1864406779661016
R38,D8,W9,2026-03-25,3,1.1864406779661016
R38,D95,W11,2026-03-25,-1,1.1864406779661016
R38,D21,W2,2026-03-25,-1,1.1864406779661016
R38,D55,W14,2026-03-25,0,1.1864406779661016
R38,D57,W12,2026-03-25,-2,1.1864406779661016
R38,D42,W14,2026-03-25,2,1.1864406779661016
R38,D86,W15,2026-03-25,3,1.1864406779661016
R38,D76,W17,2026-03-25,5,1.1864406779661016
R38,D78,W17,2026-03-25,2,1.1864406779661016
R38,D97,W20,2026-03-26,1,1.1979166666666667
R38,D94,W19,2026-03-26,-2,1.1979166666666667
R38,D12,W3,2026-03-26,3,1.1979166666666667
R38,D30,W3,2026-03-26,-1,1.1979166666666667
R38,D1,W3,2026-03-26,4,1.1979166666666667
R38,D35,W19,2026-03-26,-2,1.1979166666666667
R38,D39,W16,2026-03-26,0,1.1979166666666667
R38,D45,W8,2026-03-26,4,1.1979166666666667
R38,D30,W9,2026-03-26,3,1.1979166666666667
R38,D88,W3,2026-03-26,-1,1.1979166666666667
R38,D5,W5,2026-03-26,5,1.1979166666666667
R38,D54,W9,2026-03-26,1,1.1979166666666667
R38,D34,W3,2026-03-26,-1,1.1979166666666667
R38,D42,W1,2026-03-26,4,1.1979166666666667
R38,D17,W13,2026-03-26,2,1.1979166666666667
R38,D33,W5,2026-03-27,0,1.2048780487804878
R38,D34,W5,2026-03-27,-2,1.2048780487804878
R38,D80,W2,2026-03-27,1,1.2048780487804878
R38,D54,W19,2026-03-27,0,1.2048780487804878
R38,D88,W14,2026-03-27,2,1.2048780487804878
R38,D47,W1,2026-03-27,3,1.2048780487804878
R38,D2,W11,2026-03-27,-2,1.2048780487804878
R38,D12,W1,2026-03-27,4,1.2048780487804878
R38,D22,W8,2026-03-27,4,1.2048780487804878
R38,D56,W7,2026-03-27,2,1.2048780487804878
R38,D68,W15,2026-03-27,0,1.2048780487804878
R38,D64,W18,2026-03-27,4,1.2048780487804878
R38,D28,W13,2026-03-27,1,1.2048780487804878
R38,D5,W6,2026-03-28,3,1.261467889908257
R38,D6,W9,2026-03-28,5,1.261467889908257
R38,D24,W9,2026-03-28,3,1.261467889908257
R38,D51,W8,2026-03-28,5,1.261467889908257
R38,D79,W13,2026-03-28,-2,1.261467889908257
R38,D2,W9,2026-03-28,0,1.261467889908257
R38,D70,W4,2026-03-28,0,1.261467889908257
R38,D100,W14,2026-03-28,5,1.261467889908257
R38,D9,W18,2026-03-28,0,1.261467889908257
R38,D36,W18,2026-03-28,2,1.261467889908257
R38,D51,W12,2026-03-28,4,1.261467889908257
R38,D18,W20,2026-03-28,0,1.261467889908257
R38,D16,W11,2026-03-28,3,1.261467889908257
R38,D46,W12,2026-03-29,-2,1.2887931034482758
R38,D14,W12,2026-03-29,-2,1.2887931034482758
R38,D38,W13,2026-03-29,0,1.2887931034482758
R38,D41,W1,2026-03-29,5,1.2887931034482758
R38,D52,W11,2026-03-29,4,1.2887931034482758
R38,D45,W4,2026-03-29,-2,1.2887931034482758
R38,D34,W9,2026-03-29,5,1.2887931034482758
R38,D42,W18,2026-03-29,-2,1.2887931034482758
R38,D1,W16,2026-03-29,4,1.2887931034482758
R38,D41,W16,2026-03-29,1,1.2887931034482758
R38,D100,W1,2026-03-29,3,1.2887931034482758
R38,D46,W11,2026-03-29,5,1.2887931034482758
R38,D46,W19,2026-03-29,3,1.2887931034482758
R38,D98,W14,2026-03-29,2,1.2887931034482758
R38,D79,W3,2026-03-30,1,1.2791666666666666
R38,D63,W16,2026-03-30,3,1.2791666666666666
R38,D75,W8,2026-03-30,-1,1.2791666666666666
R38,D35,W14,2026-03-30,4,1.2791666666666666
R38,D50,W10,2026-03-30,3,1.2791666666666666
R38,D99,W8,2026-03-30,0,1.2791666666666666
R38,D50,W10,2026-03-30,0,1.2791666666666666
R38,D100,W19,2026-03-30,-2,1.2791666666666666
R38,D58,W13,2026-03-31,0,1.2411067193675889
R38,D58,W1,2026-03-31,0,1.2411067193675889
R38,D62,W11,2026-03-31,0,1.2411067193675889
R38,D16,W8,2026-03-31,1,1.2411067193675889
R38,D66,W17,2026-03-31,5,1.2411067193675889
R38,D76,W18,2026-03-31,3,1.2411067193675889
R38,D59,W15,2026-03-31,1,1.2411067193675889
R38,D89,W20,2026-03-31,-1,1.2411067193675889
R38,D21,W2,2026-03-31,-2,1.2411067193675889
R38,D7,W3,2026-03-31,-2,1.2411067193675889
R38,D14,W9,2026-03-31,1,1.2411067193675889
R38,D45,W15,2026-03-31,-2,1.2411067193675889
R38,D25,W14,2026-03-31,3,1.2411067193675889
R38,D84,W15,2026-04-01,3,1.3169811320754716
R38,D29,W15,2026-04-01,4,1.3169811320754716
R38,D37,W18,2026-04-01,5,1.3169811320754716
R38,D27,W3,2026-04-01,5,1.3169811320754716
R38,D84,W2,2026-04-01,5,1.3169811320754716
R38,D97,W6,2026-04-01,1,1.3169811320754716
R38,D90,W20,2026-04-01,1,1.3169811320754716
R38,D31,W20,2026-04-01,4,1.3169811320754716
R38,D53,W5,2026-04-01,2,1.3169811320754716
R38,D51,W8,2026-04-01,1,1.3169811320754716
R38,D7,W16,2026-04-01,1,1.3169811320754716
R38,D51,W6,2026-04-01,3,1.3169811320754716
R38,D22,W17,2026-04-02,0,1.249122807017544
R38,D28,W13,2026-04-02,-2,1.249122807017544
R38,D12,W12,2026-04-02,2,1.249122807017544
R38,D70,W10,2026-04-02,0,1.249122807017544
R38,D57,W11,2026-04-02,4,1.249122807017544
R38,D61,W13,2026-04-02,-2,1.249122807017544
R38,D58,W10,2026-04-02,3,1.249122807017544
R38,D87,W3,2026-04-02,0,1.249122807017544
R38,D66,W18,2026-04-02,5,1.249122807017544
R38,D83,W6,2026-04-02,2,1.249122807017544
R38,D63,W18,2026-04-02,0,1.249122807017544
R38,D12,W11,2026-04-02,-2,1.249122807017544
R38,D6,W11,2026-04-02,3,1.249122807017544
R38,D99,W5,2026-04-02,-1,1.249122807017544
R38,D65,W4,2026-04-02,-2,1.249122807017544
R38,D22,W10,2026-04-02,0,1.249122807017544
R38,D75,W11,2026-04-02,-2,1.249122807017544
R38,D76,W11,2026-04-02,-1,1.249122807017544
R38,D79,W5,2026-04-02,1,1.249122807017544
R38,D78,W14,2026-04-02,-1,1.249122807017544
R38,D25,W13,2026-04-03,-2,1.1972789115646258
R38,D10,W10,2026-04-03,0,1.1972789115646258
R38,D50,W9,2026-04-03,0,1.1972789115646258
R38,D68,W6,2026-04-03,-2,1.1972789115646258
R38,D49,W13,2026-04-03,4,1.1972789115646258
R38,D46,W9,2026-04-03,-1,1.1972789115646258
R38,D8,W2,2026-04-03,0,1.1972789115646258
R38,D97,W1,2026-04-03,-1,1.1972789115646258
R38,D37,W7,2026-04-03,-2,1.1972789115646258
R38,D97,W18,2026-04-04,-1,1.1824104234527688
R38,D51,W2,2026-04-04,0,1.1824104234527688
R38,D31,W1,2026-04-04,-1,1.1824104234527688
R38,D93,W12,2026-04-04,1,1.1824104234527688
R38,D5,W15,2026-04-04,3,1.1824104234527688
R38,D72,W16,2026-04-04,4,1.1824104234527688
R38,D61,W10,2026-04-04,2,1.1824104234527688
R38,D76,W1,2026-04-04,1,1.1824104234527688
R38,D15,W9,2026-04-04,3,1.1824104234527688
R38,D84,W6,2026-04-04,2,1.1824104234527688
R38,D17,W1,2026-04-04,1,1.1824104234527688
R38,D22,W11,2026-04-04,-2,1.1824104234527688
R38,D95,W6,2026-04-04,-2,1.1824104234527688
R38,D29,W4,2026-04-05,4,1.2136222910216719
R38,D96,W9,2026-04-05,-2,1.2136222910216719
R38,D71,W7,2026-04-05,2,1.2136222910216719
R38,D40,W4,2026-04-05,1,1.2136222910216719
R38,D26,W5,2026-04-05,3,1.2136222910216719
R38,D98,W5,2026-04-05,1,1.2136222910216719
R38,D23,W4,2026-04-05,5,1.2136222910216719
R38,D95,W16,2026-04-05,0,1.2136222910216719
R38,D96,W14,2026-04-05,-1,1.2136222910216719
R38,D40,W11,2026-04-05,0,1.2136222910216719
R38,D86,W4,2026-04-05,3,1.2136222910216719
R38,D29,W11,2026-04-05,2,1.2136222910216719
R38,D53,W15,2026-04-05,4,1.2136222910216719
R38,D25,W18,2026-04-05,5,1.2136222910216719
R38,D25,W6,2026-04-05,4,1.2136222910216719
R38,D15,W1,2026-04-05,-2,1.2136222910216719
R38,D50,W18,2026-04-06,1,1.2215743440233235
R38,D98,W18,2026-04-06,1,1.2215743440233235
R38,D93,W3,2026-04-06,-1,1.2215743440233235
R38,D39,W7,2026-04-06,4,1.2215743440233235
R38,D69,W16,2026-04-06,5,1.2215743440233235
R38,D77,W3,2026-04-06,-1,1.2215743440233235
R38,D68,W1,2026-04-06,4,1.2215743440233235
R38,D6,W17,2026-04-06,3,1.2215743440233235
R38,D21,W13,2026-04-06,0,1.2215743440233235
R38,D33,W11,2026-04-06,0,1.2215743440233235
R38,D16,W8,2026-04-06,-1,1.2215743440233235
R38,D12,W7,2026-04-06,0,1.2215743440233235
R38,D7,W3,2026-04-06,4,1.2215743440233235
R38,D88,W9,2026-04-06,4,1.2215743440233235
R38,D57,W12,2026-04-06,0,1.2215743440233235
R38,D69,W11,2026-04-06,0,1.2215743440233235
R38,D56,W4,2026-04-06,0,1.2215743440233235
R38,D36,W10,2026-04-06,3,1.2215743440233235
R38,D76,W16,2026-04-06,1,1.2215743440233235
R38,D87,W9,2026-04-06,0,1.2215743440233235
R38,D42,W8,2026-04-07,4,1.270949720670391
R38,D62,W7,2026-04-07,4,1.270949720670391
R38,D31,W12,2026-04-07,0,1.270949720670391
R38,D46,W6,2026-04-07,-2,1.270949720670391
R38,D6,W3,2026-04-07,4,1.270949720670391
R38,D75,W1,2026-04-07,4,1.270949720670391
R38,D23,W19,2026-04-07,2,1.270949720670391
R38,D86,W12,2026-04-07,4,1.270949720670391
R38,D20,W1,2026-04-07,1,1.270949720670391
R38,D24,W2,2026-04-07,0,1.270949720670391
R38,D17,W19,2026-04-07,5,1.270949720670391
R38,D24,W2,2026-04-07,5,1.270949720670391
R38,D82,W4,2026-04-07,0,1.270949720670391
R38,D65,W20,2026-04-07,5,1.270949720670391
R38,D64,W16,2026-04-07,0,1.270949720670391
R38,D82,W18,2026-04-08,2,1.2672176308539944
R38,D7,W3,2026-04-08,0,1.2672176308539944
R38,D67,W5,2026-04-08,-1,1.2672176308539944
R38,D79,W10,2026-04-08,5,1.2672176308539944
R38,D30,W7,2026-04-08,-1,1.2672176308539944
R38,D47,W9,2026-04-09,5,1.2928759894459103
R38,D42,W9,2026-04-09,-2,1.2928759894459103
R38,D28,W6,2026-04-09,-1,1.2928759894459103
R38,D74,W6,2026-04-09,1,1.2928759894459103
R38,D44,W8,2026-04-09,4,1.2928759894459103
R38,D14,W6,2026-04-09,5,1.2928759894459103
R38,D10,W4,2026-04-09,-1,1.2928759894459103
R38,D28,W3,2026-04-09,4,1.2928759894459103
R38,D98,W17,2026-04-09,4,1.2928759894459103
R38,D73,W8,2026-04-09,5,1.2928759894459103
R38,D53,W9,2026-04-09,1,1.2928759894459103
R38,D82,W18,2026-04-09,-1,1.2928759894459103
R38,D39,W7,2026-04-09,-1,1.2928759894459103
R38,D2,W9,2026-04-09,3,1.2928759894459103
R38,D37,W11,2026-04-09,3,1.2928759894459103
R38,D22,W7,2026-04-09,1,1.2928759894459103
R38,D25,W19,2026-04-10,5,1.2455696202531645
R38,D27,W19,2026-04-10,-2,1.2455696202531645
R38,D46,W17,2026-04-10,0,1.2455696202531645
R38,D29,W6,2026-04-10,0,1.2455696202531645
R38,D67,W4,2026-04-10,-2,1.2455696202531645
R38,D46,W1,2026-04-10,0,1.2455696202531645
R38,D7,W3,2026-04-10,1,1.2455696202531645
R38,D79,W17,2026-04-10,0,1.2455696202531645
R38,D94,W12,2026-04-10,-1,1.2455696202531645
R38,D90,W12,2026-04-10,1,1.2455696202531645
R38,D74,W13,2026-04-10,2,1.2455696202531645
R38,D29,W7,2026-04-10,-1,1.2455696202531645
R38,D5,W13,2026-04-10,4,1.2455696202531645
R38,D87,W12,2026-04-10,-2,1.2455696202531645
R38,D48,W13,2026-04-10,-1,1.2455696202531645
R38,D23,W2,2026-04-10,-2,1.2455696202531645
R38,D25,W1,2026-04-11,0,1.25181598062954
R38,D64,W2,2026-04-11,-1,1.25181598062954
R38,D77,W15,2026-04-11,-2,1.25181598062954
R38,D30,W19,2026-04-11,1,1.25181598062954
R38,D97,W7,2026-04-11,0,1.25181598062954
R38,D23,W14,2026-04-11,-1,1.25181598062954
R38,D81,W1,2026-04-11,5,1.25181598062954
R38,D70,W5,2026-04-11,-2,1.25181598062954
R38,D68,W3,2026-04-11,1,1.25181598062954
R38,D31,W7,2026-04-11,3,1.25181598062954
R38,D76,W12,2026-04-11,4,1.25181598062954
R38,D30,W11,2026-04-11,4,1.25181598062954
R38,D100,W4,2026-04-11,2,1.25181598062954
R38,D59,W17,2026-04-11,2,1.25181598062954
R38,D46,W16,2026-04-11,-1,1.25181598062954
R38,D22,W11,2026-04-11,0,1.25181598062954
R38,D39,W11,2026-04-11,5,1.25181598062954
R38,D11,W11,2026-04-11,5,1.25181598062954
R38,D66,W15,2026-04-12,5,1.2621809744779582
R38,D86,W2,2026-04-12,4,1.2621809744779582
R38,D79,W19,2026-04-12,-1,1.2621809744779582
R38,D29,W14,2026-04-12,-1,1.2621809744779582
R38,D63,W14,2026-04-12,2,1.2621809744779582
R38,D6,W4,2026-04-12,4,1.2621809744779582
R38,D37,W2,2026-04-12,3,1.2621809744779582
R38,D32,W8,2026-04-12,2,1.2621809744779582
R38,D38,W18,2026-04-12,0,1.2621809744779582
R38,D47,W16,2026-04-12,-1,1.2621809744779582
R38,D15,W11,2026-04-12,2,1.2621809744779582
R38,D29,W12,2026-04-12,3,1.2621809744779582
R38,D4,W9,2026-04-12,-1,1.2621809744779582
R38,D15,W18,2026-04-12,-1,1.2621809744779582
R38,D62,W5,2026-04-12,3,1.2621809744779582
R38,D45,W8,2026-04-12,1,1.2621809744779582
R38,D69,W17,2026-04-12,4,1.2621809744779582
R38,D4,W8,2026-04-12,-1,1.2621809744779582
R39,D66,W7,2026-03-14,2,0.0
R39,D14,W15,2026-03-14,-2,0.0
R39,D92,W10,2026-03-14,1,0.0
R39,D48,W18,2026-03-14,1,0.0
R39,D43,W13,2026-03-14,-2,0.0
R39,D6,W14,2026-03-14,-1,0.0
R39,D91,W12,2026-03-14,0,0.0
R39,D16,W8,2026-03-14,-2,0.0
R39,D62,W19,2026-03-14,1,0.0
R39,D5,W6,2026-03-14,1,0.0
R39,D11,W20,2026-03-14,3,0.0
R39,D79,W10,2026-03-14,-2,0.0
R39,D11,W6,2026-03-15,-2,0.34615384615384615
R39,D73,W2,2026-03-15,4,0.34615384615384615
R39,D10,W12,2026-03-15,4,0.34615384615384615
R39,D85,W16,2026-03-15,0,0.34615384615384615
R39,D88,W18,2026-03-15,-2,0.34615384615384615
R39,D24,W12,2026-03-15,3,0.34615384615384615
R39,D98,W19,2026-03-15,-1,0.34615384615384615
R39,D8,W10,2026-03-15,0,0.34615384615384615
R39,D5,W2,2026-03-15,2,0.34615384615384615
R39,D86,W15,2026-03-15,2,0.34615384615384615
R39,D75,W13,2026-03-15,-2,0.34615384615384615
R39,D39,W14,2026-03-15,1,0.34615384615384615
R39,D53,W19,2026-03-15,1,0.34615384615384615
R39,D67,W15,2026-03-15,-1,0.34615384615384615
R39,D14,W7,2026-03-16,5,0.5555555555555556
R39,D76,W11,2026-03-16,1,0.5555555555555556
R39,D73,W12,2026-03-16,1,0.5555555555555556
R39,D83,W15,2026-03-16,2,0.5555555555555556
R39,D41,W16,2026-03-16,-2,0.5555555555555556
R39,D34,W17,2026-03-16,3,0.5555555555555556
R39,D13,W16,2026-03-16,4,0.5555555555555556
R39,D57,W2,2026-03-16,-2,0.5555555555555556
R39,D86,W8,2026-03-16,-2,0.5555555555555556
R39,D2,W6,2026-03-16,1,0.5555555555555556
R39,D83,W19,2026-03-17,3,0.75
R39,D55,W17,2026-03-17,4,0.75
R39,D84,W2,2026-03-17,3,0.75
R39,D19,W19,2026-03-17,2,0.75
R39,D36,W11,2026-03-17,-1,0.75
R39,D29,W10,2026-03-17,0,0.75
R39,D82,W1,2026-03-17,3,0.75
R39,D11,W20,2026-03-17,-1,0.75
R39,D9,W5,2026-03-18,-2,0.9821428571428571
R39,D12,W12,2026-03-18,4,0.9821428571428571
R39,D98,W20,2026-03-18,0,0.9821428571428571
R39,D48,W9,2026-03-18,0,0.9821428571428571
R39,D93,W17,2026-03-18,4,0.9821428571428571
R39,D98,W15,2026-03-18,3,0.9821428571428571
R39,D9,W11,2026-03-18,-1,0.9821428571428571
R39,D10,W17,2026-03-18,0,0.9821428571428571
R39,D41,W15,2026-03-18,4,0.9821428571428571
R39,D72,W2,2026-03-18,5,0.9821428571428571
R39,D48,W8,2026-03-18,2,0.9821428571428571
R39,D51,W1,2026-03-18,3,0.9821428571428571
R39,D79,W5,2026-03-19,5,1.196969696969697
R39,D85,W7,2026-03-19,0,1.196969696969697
R39,D15,W20,2026-03-19,0,1.196969696969697
R39,D87,W7,2026-03-19,4,1.196969696969697
R39,D3,W17,2026-03-19,1,1.196969696969697
R39,D34,W19,2026-03-19,4,1.196969696969697
R39,D49,W10,2026-03-19,5,1.196969696969697
R39,D81,W17,2026-03-19,1,1.196969696969697
R39,D28,W16,2026-03-19,4,1.196969696969697
R39,D19,W19,2026-03-19,0,1.196969696969697
R39,D95,W7,2026-03-20,1,1.5063291139240507
R39,D64,W7,2026-03-20,2,1.5063291139240507
R39,D18,W3,2026-03-20,3,1.5063291139240507
R39,D34,W15,2026-03-20,3,1.5063291139240507
R39,D3,W14,2026-03-20,5,1.5063291139240507
R39,D94,W11,2026-03-20,5,1.5063291139240507
R39,D10,W5,2026-03-20,4,1.5063291139240507
R39,D90,W8,2026-03-20,1,1.5063291139240507
R39,D48,W8,2026-03-20,2,1.5063291139240507
R39,D28,W6,2026-03-20,4,1.5063291139240507
R39,D23,W9,2026-03-20,5,1.5063291139240507
R39,D51,W11,2026-03-20,3,1.5063291139240507
R39,D83,W12,2026-03-20,2,1.5063291139240507
R39,D75,W17,2026-03-21,-2,1.6129032258064515
R39,D72,W6,2026-03-21,3,1.6129032258064515
R39,D58,W10,2026-03-21,2,1.6129032258064515
R39,D19,W19,2026-03-21,1,1.6129032258064515
R39,D64,W9,2026-03-21,5,1.6129032258064515
R39,D84,W15,2026-03-21,4,1.6129032258064515
R39,D92,W16,2026-03-21,3,1.6129032258064515
R39,D75,W7,2026-03-21,4,1.6129032258064515
R39,D12,W5,2026-03-21,3,1.6129032258064515
R39,D81,W10,2026-03-21,-1,1.6129032258064515
R39,D87,W5,2026-03-21,0,1.6129032258064515
R39,D76,W1,2026-03-21,4,1.6129032258064515
R39,D82,W14,2026-03-21,1,1.6129032258064515
R39,D100,W8,2026-03-21,4,1.6129032258064515
R39,D58,W8,2026-03-22,-2,1.607843137254902
R39,D34,W9,2026-03-22,5,1.607843137254902
R39,D90,W9,2026-03-22,0,1.607843137254902
R39,D62,W2,2026-03-22,4,1.607843137254902
R39,D69,W1,2026-03-22,1,1.607843137254902
R39,D47,W12,2026-03-22,2,1.607843137254902
